GTEX_ID	File_Name	Google_URL	AWS_URL	Argon_GUID	Calcium_GUID	Helium_GUID	Xenon_GUID	DOS_URI	md5sum	File size	Assignment
GTEX-1GF9W-0004-SM-7J3AL	GTEX-1GF9W-0004-SM-7J3AL.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GF9W-0004-SM-7J3AL.crai		dg.4503/26c7daaa-5069-4368-bd03-a5d8cdc4fa7f			dos://dg.4503/26c7daaa-5069-4368-bd03-a5d8cdc4fa7f	e04103d3fe14da0e0dd297eb0c7d68d7	1668758	Calcium
GTEX-1GF9W-0004-SM-7J3AL	GTEX-1GF9W-0004-SM-7J3AL.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GF9W-0004-SM-7J3AL.cram		dg.4503/6f8e14a7-fae8-49d8-9d86-a0fb57d558e9			dos://dg.4503/6f8e14a7-fae8-49d8-9d86-a0fb57d558e9	8209de055d3b9463696b457079707a04	31988873523	Calcium
GTEX-1GF9X-0003-SM-7J3A6	GTEX-1GF9X-0003-SM-7J3A6.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GF9X-0003-SM-7J3A6.crai		dg.4503/8d39a65b-a41e-4c66-8b3a-9f08d0651a46			dos://dg.4503/8d39a65b-a41e-4c66-8b3a-9f08d0651a46	ff4333bf64028aacde51ac715f763e45	1390593	Calcium
GTEX-1GF9X-0003-SM-7J3A6	GTEX-1GF9X-0003-SM-7J3A6.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GF9X-0003-SM-7J3A6.cram		dg.4503/588e7c5e-4bba-428e-b5ed-dcd6eeb19521			dos://dg.4503/588e7c5e-4bba-428e-b5ed-dcd6eeb19521	3342a2e48b8ba3631c3f48c4f6a334ab	34925577841	Calcium
GTEX-1GL5R-0002-SM-7J3A9	GTEX-1GL5R-0002-SM-7J3A9.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GL5R-0002-SM-7J3A9.crai		dg.4503/6c4887fa-fef9-4d95-9be3-dad064ed3049			dos://dg.4503/6c4887fa-fef9-4d95-9be3-dad064ed3049	68a09a382eb13d5786ab79f85bf90a18	1664794	Calcium
GTEX-1GL5R-0002-SM-7J3A9	GTEX-1GL5R-0002-SM-7J3A9.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GL5R-0002-SM-7J3A9.cram		dg.4503/29be450c-005c-4df2-8f63-fc10966bfa09			dos://dg.4503/29be450c-005c-4df2-8f63-fc10966bfa09	6b1f086bebd9415bf880f2572eab5a85	33198870667	Calcium
GTEX-1GMR2-0003-SM-7J3B2	GTEX-1GMR2-0003-SM-7J3B2.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GMR2-0003-SM-7J3B2.crai		dg.4503/028d94aa-e39d-4633-87ed-2c1f47c01dbf			dos://dg.4503/028d94aa-e39d-4633-87ed-2c1f47c01dbf	05fdb99b3cfed2b946b292593b3b41c5	1459642	Calcium
GTEX-1GMR2-0003-SM-7J3B2	GTEX-1GMR2-0003-SM-7J3B2.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GMR2-0003-SM-7J3B2.cram		dg.4503/9f3f841d-3f75-411d-a076-6527aca6fea2			dos://dg.4503/9f3f841d-3f75-411d-a076-6527aca6fea2	68ea002b337c515e374cd0b3110ea02a	38265108693	Calcium
GTEX-1GMR3-0001-SM-7J3AM	GTEX-1GMR3-0001-SM-7J3AM.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GMR3-0001-SM-7J3AM.crai		dg.4503/457187a4-24d6-4a90-97f8-e141d16335c3			dos://dg.4503/457187a4-24d6-4a90-97f8-e141d16335c3	53ad61bc2a28f7a55a9bab177e1a833a	1445787	Calcium
GTEX-1GMR3-0001-SM-7J3AM	GTEX-1GMR3-0001-SM-7J3AM.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GMR3-0001-SM-7J3AM.cram		dg.4503/a84da29a-094d-4769-9032-c8db7188c74e			dos://dg.4503/a84da29a-094d-4769-9032-c8db7188c74e	d33030de36b8a3cd519fbb1404e536d9	36403256810	Calcium
GTEX-1GMR8-0003-SM-7J38N	GTEX-1GMR8-0003-SM-7J38N.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GMR8-0003-SM-7J38N.crai		dg.4503/4045c6ca-7893-43b2-b4c2-00aea8d8c6f6			dos://dg.4503/4045c6ca-7893-43b2-b4c2-00aea8d8c6f6	650d4f2e8de6b1560ded5bbbafd96896	1392919	Calcium
GTEX-1GMR8-0003-SM-7J38N	GTEX-1GMR8-0003-SM-7J38N.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GMR8-0003-SM-7J38N.cram		dg.4503/6c93fb9e-9417-4157-a9f3-c7d61633b5b7			dos://dg.4503/6c93fb9e-9417-4157-a9f3-c7d61633b5b7	1c1cd208003058f54e55a0e105bb0612	37258232398	Calcium
GTEX-1GMRU-0004-SM-7J38O	GTEX-1GMRU-0004-SM-7J38O.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GMRU-0004-SM-7J38O.crai		dg.4503/c1993018-a401-49fb-9fa7-002b1b182450			dos://dg.4503/c1993018-a401-49fb-9fa7-002b1b182450	a91d8dcd0a6557401ad6aef90d1b7f75	1450336	Calcium
GTEX-1GMRU-0004-SM-7J38O	GTEX-1GMRU-0004-SM-7J38O.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GMRU-0004-SM-7J38O.cram		dg.4503/1e202598-500d-4a42-add1-9b2b82f71483			dos://dg.4503/1e202598-500d-4a42-add1-9b2b82f71483	7f7f976de31217ebec1c7f0286c2cfec	34425557776	Calcium
GTEX-1GN1U-0002-SM-7J3A7	GTEX-1GN1U-0002-SM-7J3A7.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GN1U-0002-SM-7J3A7.crai		dg.4503/58bbfcf4-61c4-4681-8423-2366cc5f3dbe			dos://dg.4503/58bbfcf4-61c4-4681-8423-2366cc5f3dbe	05e59dc5b0c261fe421c9ba4d3fa5959	1411165	Calcium
GTEX-1GN1U-0002-SM-7J3A7	GTEX-1GN1U-0002-SM-7J3A7.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GN1U-0002-SM-7J3A7.cram		dg.4503/61b4372c-3dd3-427a-82bf-661aea538187			dos://dg.4503/61b4372c-3dd3-427a-82bf-661aea538187	1345a59b81d6f455c40e454b722a5cd5	37637777826	Calcium
GTEX-1GN1V-0002-SM-7J3B5	GTEX-1GN1V-0002-SM-7J3B5.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GN1V-0002-SM-7J3B5.crai		dg.4503/ab241347-c64d-48c1-ae37-a29d86f89820			dos://dg.4503/ab241347-c64d-48c1-ae37-a29d86f89820	00c099335b669c85e2d2aa8b0a1e78e4	1785525	Calcium
GTEX-1GN1V-0002-SM-7J3B5	GTEX-1GN1V-0002-SM-7J3B5.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GN1V-0002-SM-7J3B5.cram		dg.4503/f8e9253a-c3d3-4df9-a7e2-cc8a97252255			dos://dg.4503/f8e9253a-c3d3-4df9-a7e2-cc8a97252255	da3f6d8adf15c885ef72822b654adc8b	35276564093	Calcium
GTEX-1GN1W-0001-SM-7J3B1	GTEX-1GN1W-0001-SM-7J3B1.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GN1W-0001-SM-7J3B1.crai		dg.4503/01031bd5-4cac-4c37-9ce9-62eb5e13c773			dos://dg.4503/01031bd5-4cac-4c37-9ce9-62eb5e13c773	3b1206226d48fb50ed25204236912917	1498620	Calcium
GTEX-1GN1W-0001-SM-7J3B1	GTEX-1GN1W-0001-SM-7J3B1.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GN1W-0001-SM-7J3B1.cram		dg.4503/fede44f9-89bd-4ca4-b4a4-28899b19ae5f			dos://dg.4503/fede44f9-89bd-4ca4-b4a4-28899b19ae5f	9d4267e8938588f2f709327d2ea8c4b2	37828265641	Calcium
GTEX-1GN2E-0003-SM-7J3AB	GTEX-1GN2E-0003-SM-7J3AB.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GN2E-0003-SM-7J3AB.crai		dg.4503/61483f1f-2679-475f-8bf9-4075a76dd05a			dos://dg.4503/61483f1f-2679-475f-8bf9-4075a76dd05a	4452c9089f00a48f92c0699423a74057	1726260	Calcium
GTEX-1GN2E-0003-SM-7J3AB	GTEX-1GN2E-0003-SM-7J3AB.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GN2E-0003-SM-7J3AB.cram		dg.4503/10cb50e1-7fcc-418e-bfdf-c5ecd7a4dd14			dos://dg.4503/10cb50e1-7fcc-418e-bfdf-c5ecd7a4dd14	9bf8be8603e229bdcb44dbf94dbb63ce	33943461391	Calcium
GTEX-1GN73-0002-SM-7J3AZ	GTEX-1GN73-0002-SM-7J3AZ.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GN73-0002-SM-7J3AZ.crai		dg.4503/d1360861-1518-4332-9968-6e101be2512d			dos://dg.4503/d1360861-1518-4332-9968-6e101be2512d	34ada3a0e9a0bfe9bd1baa1063bb59de	1650308	Calcium
GTEX-1GN73-0002-SM-7J3AZ	GTEX-1GN73-0002-SM-7J3AZ.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GN73-0002-SM-7J3AZ.cram		dg.4503/9c8e93e1-f369-471d-b1b4-cb2931a986c3			dos://dg.4503/9c8e93e1-f369-471d-b1b4-cb2931a986c3	8275b69fb260ede4a4ed7b333e682b85	31397689435	Calcium
GTEX-1GTWX-0001-SM-7J3A5	GTEX-1GTWX-0001-SM-7J3A5.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GTWX-0001-SM-7J3A5.crai		dg.4503/c7413822-76fa-4c21-9650-b2b401a032f1			dos://dg.4503/c7413822-76fa-4c21-9650-b2b401a032f1	b49c5aad39807e0d46fe896badd43c8a	1500460	Calcium
GTEX-1GTWX-0001-SM-7J3A5	GTEX-1GTWX-0001-SM-7J3A5.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GTWX-0001-SM-7J3A5.cram		dg.4503/d6f809ad-47e7-4d14-aa25-f1a6d3cac794			dos://dg.4503/d6f809ad-47e7-4d14-aa25-f1a6d3cac794	95674c0a787f1d1aa39fef32c044f981	37613965305	Calcium
GTEX-1GZ2Q-0002-SM-7J3AK	GTEX-1GZ2Q-0002-SM-7J3AK.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GZ2Q-0002-SM-7J3AK.crai		dg.4503/27ca2ead-e847-4cde-a772-01babe8bbe3c			dos://dg.4503/27ca2ead-e847-4cde-a772-01babe8bbe3c	ed92d7a4d4e9c875fdf3ab19a6159ed9	1482432	Calcium
GTEX-1GZ2Q-0002-SM-7J3AK	GTEX-1GZ2Q-0002-SM-7J3AK.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GZ2Q-0002-SM-7J3AK.cram		dg.4503/09af88f7-284d-4bdd-8d18-efeb19c3a661			dos://dg.4503/09af88f7-284d-4bdd-8d18-efeb19c3a661	59b42687cb52db3d5107786420ae2e2e	33969446606	Calcium
GTEX-1GZ4H-0001-SM-7J3B8	GTEX-1GZ4H-0001-SM-7J3B8.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GZ4H-0001-SM-7J3B8.crai		dg.4503/fc9e3de4-8e2c-457a-a8d6-aa8a1505cf9a			dos://dg.4503/fc9e3de4-8e2c-457a-a8d6-aa8a1505cf9a	f596d161bb47d7dc0696213e2897b66b	1484051	Calcium
GTEX-1GZ4H-0001-SM-7J3B8	GTEX-1GZ4H-0001-SM-7J3B8.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GZ4H-0001-SM-7J3B8.cram		dg.4503/50256de4-8c33-4cdb-8ee7-f42ba0cab4ea			dos://dg.4503/50256de4-8c33-4cdb-8ee7-f42ba0cab4ea	8014aeaced209a081ca0066bf54862c1	36723647123	Calcium
GTEX-1GZHY-0001-SM-7J3AC	GTEX-1GZHY-0001-SM-7J3AC.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GZHY-0001-SM-7J3AC.crai		dg.4503/cc73478e-fd45-44e1-b0be-366fb6ddf61b			dos://dg.4503/cc73478e-fd45-44e1-b0be-366fb6ddf61b	77e288e6587de84c972fcddad86ef10e	1481581	Calcium
GTEX-1GZHY-0001-SM-7J3AC	GTEX-1GZHY-0001-SM-7J3AC.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GZHY-0001-SM-7J3AC.cram		dg.4503/94768722-499d-4bc2-a6b2-c88cc37d74b0			dos://dg.4503/94768722-499d-4bc2-a6b2-c88cc37d74b0	53b6e3c3b4461b3b517de04ec9c2a4d5	36365345320	Calcium
GTEX-N7MS-0009-SM-5JK3E	GTEX-N7MS-0009-SM-5JK3E.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-N7MS-0009-SM-5JK3E.crai		dg.4503/04e23798-a486-43e5-91e2-11db53a37c49			dos://dg.4503/04e23798-a486-43e5-91e2-11db53a37c49	245e5d47b2d815b39bd34fcb0de7ae8a	2279045	Calcium
GTEX-N7MS-0009-SM-5JK3E	GTEX-N7MS-0009-SM-5JK3E.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-N7MS-0009-SM-5JK3E.cram		dg.4503/a5b5286f-b125-483a-8271-e0c82a60ba35			dos://dg.4503/a5b5286f-b125-483a-8271-e0c82a60ba35	4e0c228f45a04555ffd6ecab4883afaa	71015388497	Calcium
GTEX-N7MT-0009-SM-5JK4X	GTEX-N7MT-0009-SM-5JK4X.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-N7MT-0009-SM-5JK4X.crai		dg.4503/47ec3fec-944f-483f-9526-5b8d26fc4526			dos://dg.4503/47ec3fec-944f-483f-9526-5b8d26fc4526	94ce281273a62f27e8978e366e9d7d23	2314036	Calcium
GTEX-N7MT-0009-SM-5JK4X	GTEX-N7MT-0009-SM-5JK4X.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-N7MT-0009-SM-5JK4X.cram		dg.4503/88f8cb39-1c3a-4e66-b8c5-ca8eedc5a522			dos://dg.4503/88f8cb39-1c3a-4e66-b8c5-ca8eedc5a522	a8b9e6caa9e60c9e660aae8a06b4bd3d	74108481104	Calcium
GTEX-NFK9-0004-SM-5JK4Y	GTEX-NFK9-0004-SM-5JK4Y.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-NFK9-0004-SM-5JK4Y.crai		dg.4503/ee70316b-7fea-4d36-b8e5-2316e6b51642			dos://dg.4503/ee70316b-7fea-4d36-b8e5-2316e6b51642	b802500eb4e9e5facaebface7d3cdd4e	2414049	Calcium
GTEX-NFK9-0004-SM-5JK4Y	GTEX-NFK9-0004-SM-5JK4Y.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-NFK9-0004-SM-5JK4Y.cram		dg.4503/5c66a777-54a9-4621-8bf6-6380a9dbff08			dos://dg.4503/5c66a777-54a9-4621-8bf6-6380a9dbff08	fd7617817964ce980480c0cf4029c162	75189555913	Calcium
GTEX-NL3G-0010-SM-7DRPG	GTEX-NL3G-0010-SM-7DRPG.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-NL3G-0010-SM-7DRPG.crai		dg.4503/a2acea16-ff86-47af-a559-438826bf7e3f			dos://dg.4503/a2acea16-ff86-47af-a559-438826bf7e3f	94bbe667653bf3292525304f7892ab8b	1400007	Calcium
GTEX-NL3G-0010-SM-7DRPG	GTEX-NL3G-0010-SM-7DRPG.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-NL3G-0010-SM-7DRPG.cram		dg.4503/43280e8e-7bc1-4b9f-921d-90eaf6af814f			dos://dg.4503/43280e8e-7bc1-4b9f-921d-90eaf6af814f	7f2cab84713cfb8ecedd31f95f42fa89	32810217485	Calcium
GTEX-NL3H-0009-SM-5JK37	GTEX-NL3H-0009-SM-5JK37.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-NL3H-0009-SM-5JK37.crai		dg.4503/fd794cf1-515e-49d6-8224-fbbb4118c0ad			dos://dg.4503/fd794cf1-515e-49d6-8224-fbbb4118c0ad	51151d60f643877a917ef3b610bb98ba	2156292	Calcium
GTEX-NL3H-0009-SM-5JK37	GTEX-NL3H-0009-SM-5JK37.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-NL3H-0009-SM-5JK37.cram		dg.4503/b5546ca4-c94c-4dec-b77f-948e125e0dbc			dos://dg.4503/b5546ca4-c94c-4dec-b77f-948e125e0dbc	496ec098e92a6874a3b253b172c1c6e7	68125069455	Calcium
GTEX-NL4W-0009-SM-5JK3O	GTEX-NL4W-0009-SM-5JK3O.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-NL4W-0009-SM-5JK3O.crai		dg.4503/047ea944-176a-442f-b55d-c7aa60738fe8			dos://dg.4503/047ea944-176a-442f-b55d-c7aa60738fe8	83a97154d3b0b376cfe09ffcb1cc0118	2462404	Calcium
GTEX-NL4W-0009-SM-5JK3O	GTEX-NL4W-0009-SM-5JK3O.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-NL4W-0009-SM-5JK3O.cram		dg.4503/afe1c422-b6fe-4f82-a67d-4fb9f2c49bcd			dos://dg.4503/afe1c422-b6fe-4f82-a67d-4fb9f2c49bcd	62cf20f0f28d6116d20e0739b767f26c	76269249667	Calcium
GTEX-NPJ7-0009-SM-5JK4M	GTEX-NPJ7-0009-SM-5JK4M.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-NPJ7-0009-SM-5JK4M.crai		dg.4503/892e16a6-7ac4-4f07-8c1d-bbf6a1bcf059			dos://dg.4503/892e16a6-7ac4-4f07-8c1d-bbf6a1bcf059	a1098cae9fda6b11f9c21d027891559d	2398781	Calcium
GTEX-NPJ7-0009-SM-5JK4M	GTEX-NPJ7-0009-SM-5JK4M.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-NPJ7-0009-SM-5JK4M.cram		dg.4503/e53f8494-7271-4bdf-a88f-cb788713dd8d			dos://dg.4503/e53f8494-7271-4bdf-a88f-cb788713dd8d	7feeb17ae167fb47e4d2dcf61b56dcac	76245543180	Calcium
GTEX-NPJ8-0004-SM-5JK3D	GTEX-NPJ8-0004-SM-5JK3D.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-NPJ8-0004-SM-5JK3D.crai		dg.4503/1ab12ff7-03ca-4b14-8b17-0665044ff3ed			dos://dg.4503/1ab12ff7-03ca-4b14-8b17-0665044ff3ed	1acb4d297c42b6056f9df8686ccac5ea	2621117	Calcium
GTEX-NPJ8-0004-SM-5JK3D	GTEX-NPJ8-0004-SM-5JK3D.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-NPJ8-0004-SM-5JK3D.cram		dg.4503/d23ca5eb-f160-4689-a8a8-dd165d6a1721			dos://dg.4503/d23ca5eb-f160-4689-a8a8-dd165d6a1721	f848defc939c73dc4e5c496b440b21f0	82599866240	Calcium
GTEX-O5YT-0010-SM-5JK31	GTEX-O5YT-0010-SM-5JK31.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-O5YT-0010-SM-5JK31.crai		dg.4503/f22d9d03-7f55-40b2-8284-94d1a44e9a40			dos://dg.4503/f22d9d03-7f55-40b2-8284-94d1a44e9a40	b4f5a78fdb0f84ec0398187fb9790d33	2369617	Calcium
GTEX-O5YT-0010-SM-5JK31	GTEX-O5YT-0010-SM-5JK31.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-O5YT-0010-SM-5JK31.cram		dg.4503/83f53ed2-3d33-40c1-923a-bf243cf8dd8d			dos://dg.4503/83f53ed2-3d33-40c1-923a-bf243cf8dd8d	f7233671ab7d72c77b9944eaa07236ee	72482503003	Calcium
GTEX-O5YV-0004-SM-5JK2N	GTEX-O5YV-0004-SM-5JK2N.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-O5YV-0004-SM-5JK2N.crai		dg.4503/453d631d-393a-4a14-9fa1-da89813e9870			dos://dg.4503/453d631d-393a-4a14-9fa1-da89813e9870	d77908f8a32a84b074e5721f6927baa9	2625331	Calcium
GTEX-O5YV-0004-SM-5JK2N	GTEX-O5YV-0004-SM-5JK2N.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-O5YV-0004-SM-5JK2N.cram		dg.4503/ea43c90b-f51e-4a0e-80d9-f7263fd1eff8			dos://dg.4503/ea43c90b-f51e-4a0e-80d9-f7263fd1eff8	4bfbb5fd59f2a1c48b6a81a55b16beb0	83474020305	Calcium
GTEX-O5YW-0003-SM-5JK2Y	GTEX-O5YW-0003-SM-5JK2Y.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-O5YW-0003-SM-5JK2Y.crai		dg.4503/3e6161b5-6409-49b7-87ab-b8727e30b03b			dos://dg.4503/3e6161b5-6409-49b7-87ab-b8727e30b03b	b6859f035ebb26bcd252dfba4c2a69e1	2229606	Calcium
GTEX-O5YW-0003-SM-5JK2Y	GTEX-O5YW-0003-SM-5JK2Y.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-O5YW-0003-SM-5JK2Y.cram		dg.4503/78beed00-0349-4165-8b7b-363465c55431			dos://dg.4503/78beed00-0349-4165-8b7b-363465c55431	3542a35d64ebf3afd17ef973058b7690	65712000385	Calcium
GTEX-OHPK-0003-SM-5JK4Z	GTEX-OHPK-0003-SM-5JK4Z.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-OHPK-0003-SM-5JK4Z.crai		dg.4503/dab7210d-9311-4785-8b5b-a2c8536d3158			dos://dg.4503/dab7210d-9311-4785-8b5b-a2c8536d3158	302951cb08d4f60e0960c91da82b0c7a	1915640	Calcium
GTEX-OHPK-0003-SM-5JK4Z	GTEX-OHPK-0003-SM-5JK4Z.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-OHPK-0003-SM-5JK4Z.cram		dg.4503/350e52d4-f431-4d40-a975-19c1e8fad4e5			dos://dg.4503/350e52d4-f431-4d40-a975-19c1e8fad4e5	2ccb13210b96cf7d8c30c9ffbf15d03b	58986613163	Calcium
GTEX-OHPM-0003-SM-5JK4I	GTEX-OHPM-0003-SM-5JK4I.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-OHPM-0003-SM-5JK4I.crai		dg.4503/b22d66dc-847b-445c-b7a1-c8ac6350ba1b			dos://dg.4503/b22d66dc-847b-445c-b7a1-c8ac6350ba1b	93d63401439e29e64e05bd87f29e998b	2316786	Calcium
GTEX-OHPM-0003-SM-5JK4I	GTEX-OHPM-0003-SM-5JK4I.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-OHPM-0003-SM-5JK4I.cram		dg.4503/ab69d8c3-c6db-4582-96c1-de31d070bc0f			dos://dg.4503/ab69d8c3-c6db-4582-96c1-de31d070bc0f	36c91a8d48516256e0ad134ee288d72b	68405550688	Calcium
GTEX-OHPN-0004-SM-5JK2V	GTEX-OHPN-0004-SM-5JK2V.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-OHPN-0004-SM-5JK2V.crai		dg.4503/8abb3a29-0f09-4fd2-952d-1ff397323b3b			dos://dg.4503/8abb3a29-0f09-4fd2-952d-1ff397323b3b	cb0971c6e528bff22333101d41fd6522	3321261	Calcium
GTEX-OHPN-0004-SM-5JK2V	GTEX-OHPN-0004-SM-5JK2V.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-OHPN-0004-SM-5JK2V.cram		dg.4503/a23f9b93-b736-483a-8d59-0c4b9b34bb33			dos://dg.4503/a23f9b93-b736-483a-8d59-0c4b9b34bb33	9ec2a900ff84d2b3edf1017a2cbcba74	105014767038	Calcium
GTEX-OIZF-0004-SM-5JK4C	GTEX-OIZF-0004-SM-5JK4C.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-OIZF-0004-SM-5JK4C.crai		dg.4503/2497cbab-237b-4523-a452-ad90240b8d1e			dos://dg.4503/2497cbab-237b-4523-a452-ad90240b8d1e	dbe3c3f859f5cd50bd8b08f38aa3cd61	1836113	Calcium
GTEX-OIZF-0004-SM-5JK4C	GTEX-OIZF-0004-SM-5JK4C.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-OIZF-0004-SM-5JK4C.cram		dg.4503/30d5c078-4fa5-4784-ade4-039183420c05			dos://dg.4503/30d5c078-4fa5-4784-ade4-039183420c05	223d880c215e1c1ff58aefbcee936037	56250892942	Calcium
GTEX-OIZG-0003-SM-5JK3W	GTEX-OIZG-0003-SM-5JK3W.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-OIZG-0003-SM-5JK3W.crai		dg.4503/4208c31c-c538-4321-a980-53fb5b07e70a			dos://dg.4503/4208c31c-c538-4321-a980-53fb5b07e70a	c27ffebb790ed573c7e525aa66406508	2518024	Calcium
GTEX-OIZG-0003-SM-5JK3W	GTEX-OIZG-0003-SM-5JK3W.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-OIZG-0003-SM-5JK3W.cram		dg.4503/d4259270-b622-4908-9536-4674f5e785c7			dos://dg.4503/d4259270-b622-4908-9536-4674f5e785c7	63a835fd61e168019f847d4eda1b3e1c	78332525254	Calcium
GTEX-OIZH-0003-SM-5JK41	GTEX-OIZH-0003-SM-5JK41.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-OIZH-0003-SM-5JK41.crai		dg.4503/b798e8cb-ebbf-49cd-87d8-9526363cc962			dos://dg.4503/b798e8cb-ebbf-49cd-87d8-9526363cc962	4a097efe79a17446023a6c680d56517a	2246991	Calcium
GTEX-OIZH-0003-SM-5JK41	GTEX-OIZH-0003-SM-5JK41.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-OIZH-0003-SM-5JK41.cram		dg.4503/3cdb9aa4-3e19-441d-a5e3-7fffcaf8aa48			dos://dg.4503/3cdb9aa4-3e19-441d-a5e3-7fffcaf8aa48	6bc59160ed0b34ec84c7813d907b0be9	68299764655	Calcium
GTEX-OIZI-1026-SM-5JK2X	GTEX-OIZI-1026-SM-5JK2X.crai		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-OIZI-1026-SM-5JK2X.crai		dg.4503/5a4f4eed-69f4-4517-88fc-e49be4b6c65c			dos://dg.4503/5a4f4eed-69f4-4517-88fc-e49be4b6c65c	647a033eca5e08889dbcf859fdf4e3d1	2419610	Calcium
GTEX-OIZI-1026-SM-5JK2X	GTEX-OIZI-1026-SM-5JK2X.cram		s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-OIZI-1026-SM-5JK2X.cram		dg.4503/8888a499-afa6-47a5-89ec-763f35ce3d92			dos://dg.4503/8888a499-afa6-47a5-89ec-763f35ce3d92	df06fed44b3e517f71397b9391c275e5	78528679561	Calcium
